sent_id,context,eng,acu,afr,ake,alb,amu,ara,arm,baq,bsn,bul,cak,ceb,cha,chi,chq,chr,chu,cjp,cni,cop,crp,cze,dan,deu,dik,dje,dop,epo,est,ewe,fin,fra,gbi,glv,got,grc,gre,guj,hin,hrv,hun,ind,isl,ita,jak,jap,jiv,kab,kbh,kor,lat,lav,lit,mam,mao,mar,mya,nep,nhg,nld,nor,ojb,pck,pes,plt,pol,por,pot,ppk,quc,quw,rom,rum,rus,shi,slk,slv,sna,som,spa,srp,ssw,swe,syr,tel,tgl,tha,tmh,tur,ukr,usp,wal,wol,xho,zul
b.2CO.7.5a,for when we were come into macedonia our flesh had no rest but we were troubled on every side without were fightings within were fears,when,NA,toe,NA,kur,NULL,لما,NA,eta,NA,NULL,tek,bisan,NA,候,NULL,ꮉꮟꮩꮒᏸꮓ,NA,NA,NULL,NULL,NULL,když,da,da,NA,waato,NULL,kiam,NULL,esi,NULL,NULL,kagena,NA,NA,NA,αφου,ર,जब,kada,mikor,ketika,er,quando,julan,NULL,NA,NULL,NA,NULL,cum,kad,kai,tej,to,व,အခ,जब,NA,toen,da,NA,un,چون,na,NULL,quando,NA,NA,NULL,NULL,NULL,după,когда,llig,keď,ko,NULL,markaannu,cuando,kad,baada,sedan,NULL,నప,NULL,าเม,NA,NULL,як,cuando,wode,ba,NULL,NULL
b.2CO.7.7a,and not by his coming only but by the consolation wherewith he was comforted in you when he told us your earnest desire your mourning your fervent mind toward me so that i rejoiced the more,when,NA,deurdat,NA,NULL,quia,NULL,NA,NULL,NA,като,ri,samtang,NA,NULL,NULL,NULL,NA,NA,NULL,ⲉϥⲧⲁⲙⲟ,lè,NULL,idet,da,NA,cine,NULL,dum,NULL,esi,sillä,NULL,orasi,NA,NA,NA,αναγγελλων,ર,NULL,NULL,NULL,NULL,NULL,NULL,hayet,慰めて下さった,NA,mi,NA,NULL,NULL,NULL,NULL,NULL,i,व,NULL,ल,NA,toen,idet,NA,NULL,چون,raha,NULL,NULL,NA,epe,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ko,NULL,dhiirrigeliseen,NULL,NULL,NULL,NULL,ܘܟܕ,NULL,nang,มาบอกเราถ,NA,NA,NULL,cuando,minttettidoogaa,NULL,NULL,esilandisa
b.2CO.10.2a,but i beseech you that i may not be bold when i am present with that confidence wherewith i think to be bold against some which think of us as if we walked according to the flesh,when,NA,as,NA,kur,quia,NULL,NA,eznaicén,NA,NULL,tek,diha,NA,候,mɨ,NULL,NA,NA,NULL,NULL,lè,doufanlivý,at,dreist,NA,waati,waatʋ,NULL,NULL,NULL,kun,lorsque,orasi,NA,NA,NA,οταν,ય,NULL,NULL,mikor,bila,þegar,quando,hayet,NULL,NA,m,NA,때에,NULL,NULL,kai,aj,ina,ह,အခ,जब,ijcuac,dat,når,NA,chiangin,چون,rehefa,NULL,quando,NA,epe,aretak,pablo,kana,cînd,NULL,akud,osmeliť,kadar,NULL,markaan,cuando,kad,wakati,när,ܡܐ,నప,NULL,เม,NA,NA,бувши,cuando,wode,NA,NULL,nxa
b.2CO.10.6a,and having in a readiness to revenge all disobedience when your obedience is fulfilled,when,NA,wanneer,NA,kur,quia,متى,NA,NULL,NA,като,NULL,na,NA,候,mɨ,ꮎꭿᏻ,NA,NA,NULL,ⲉϣⲱⲡ,NULL,když,når,wenn,NA,waato,kɔma,kiam,NULL,NULL,NULL,lorsque,NULL,NA,NA,NA,οταν,ય,जब,čim,mihelyst,kalau,þegar,appena,hayet,NULL,NA,asm,NA,때에,cum,tiklīdz,kai,NULL,ina,ह,NULL,NULL,ijcuac,zodra,når,NA,chiangin,وقتی,rehefa,gdy,quando,NA,NULL,NULL,NULL,kana,NULL,когда,NULL,keď,kadar,kana,markii,vez,kad,NULL,då,ܡܐ,నప,kung,NULL,NA,zaman,як,cuando,guyyiyan,bu,xa,nxa
b.2CO.10.11a,let such an one think this that such as we are in word by letters when we are absent such will we be also in deed when we are present,when,NA,NULL,NA,kur,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NA,候,lajeeˇ,ꮩꮶꮺꮅꮝꭼꭲ,NA,NA,NULL,NULL,lè,NULL,NULL,NULL,NA,bara,waatʋ,NULL,NULL,ne,NULL,étant,de,NA,NA,NA,NULL,ર,NULL,NULL,NULL,kalau,þegar,NULL,NULL,NULL,NA,m,NA,때에,NULL,NULL,NULL,aj,i,ज,အခ,NA,ijcuac,als,NULL,NA,NULL,NULL,raha,będąc,estando,NA,NULL,aretak,NULL,kana,cînd,NULL,NULL,keď,NULL,kana,markaannu,cuando,kad,wakati,när,ܟܕ,నప,pagka,เม,NA,diyorsak,бувши,cuando,de7iiddi,bu,sakuba,nxa
b.2CO.10.11b,let such an one think this that such as we are in word by letters when we are absent such will we be also in deed when we are present,when,NA,NULL,NA,kur,NULL,NULL,NA,NULL,NA,NULL,NULL,NULL,NA,候,lajeeˇ,ꮩꮶꮺꮅꮝꭼꭲ,NA,NA,NULL,NULL,lè,NULL,NULL,NULL,NA,bara,waatʋ,NULL,NULL,ne,NULL,étant,de,NA,NA,NA,NULL,ર,NULL,NULL,NULL,kalau,þegar,NULL,NULL,NULL,NA,m,NA,때에,NULL,NULL,NULL,aj,i,ज,အခ,NA,ijcuac,als,NULL,NA,NULL,NULL,raha,będąc,estando,NA,NULL,aretak,NULL,kana,cînd,NULL,NULL,keď,NULL,kana,markaannu,cuando,kad,wakati,när,ܟܕ,నప,pagka,เม,NA,diyorsak,бувши,cuando,de7iiddi,bu,sakuba,nxa
b.2CO.10.15a,not boasting of things without our measure that is of other men s labours but having hope when your faith is increased that we shall be enlarged by you according to our rule abundantly,when,NA,wanneer,NA,se,jnda,اذا,NA,NULL,NA,NULL,tek,sa,NA,候,NULL,ꮏꮙ,NA,NA,NULL,ⲉⲑⲣⲉϥⲉⲣⲛⲓϣϯ,NULL,když,når,wenn,NA,NULL,ɩlɛna,dum,NULL,NULL,NULL,si,nakoso,NA,NA,NA,οτι,ય,NULL,NULL,NULL,bahwa,að,NULL,yebilon,NULL,NA,m,NA,NULL,crescentis,ka,NULL,noqx,to,व,အခ,वल,NULL,dat,at,NA,a,چون,rehefa,gdy,cresce,NA,NULL,NULL,NULL,NULL,dacă,возрастанием,llig,keď,ker,kana,intuu,progreso,kad,NULL,NULL,ܕܟܕ,తర,ayon,เม,NA,büyüdükçe,як,NULL,wode,ne,NULL,NULL
b.2CO.11.9a,and when i was present with you and wanted i was chargeable to no man for that which was lacking to me the brethren which came from macedonia supplied and in all things i have kept myself from being burdensome unto you and so will i keep myself,when,NA,NULL,NA,kur,xjeⁿ,NULL,NA,NULL,NA,NULL,tek,diha,NA,候,lajeeˇ,ꮎꭿᏻ,NA,NA,NULL,NULL,lè,NULL,da,da,NA,waato,waatʋ,kiam,kui,esi,NULL,NULL,NULL,NA,NA,NA,οτε,ય,NULL,oskudici,NULL,waktu,NULL,NULL,hayet,NULL,NA,asmi,NA,NULL,cum,kad,NULL,tej,ina,ह,NULL,जब,NULL,NA,NULL,NA,laiin,نهادن,raha,NULL,quando,NA,nto,NULL,NULL,kana,cînd,NULL,akud,keď,ko,panguva,markay,cuando,NULL,NULL,när,ܘܟܕ,నప,pagka,และเม,NA,NULL,прийшовши,cuando,NULL,nekkee,xa,nalapho
b.2CO.12.10a,therefore i take pleasure in infirmities in reproaches in necessities in persecutions in distresses for christ s sake for when i am weak then am i strong,when,NA,as,NA,kur,quia,حينما,NA,noiz,NA,NULL,tek,diha,NA,候,mɨ,ꮎꭿᏻ,NA,NA,iquisheetapinitaquena,ⲉϣⲱⲡ,lè,když,når,wenn,NA,waato,mʋɣələɣəna,kiam,NULL,esi,kun,quand,de,NA,NA,NA,οταν,ય,जब,kad,mikor,kalau,þegar,quando,hayet,NULL,NA,m,NA,때에,cum,NULL,būdamas,NULL,NULL,ह,အခ,जब,ijcuac,als,når,NA,NULL,چون,fahalemeko,gdym,quando,NA,ane,aretak,llaquirishcaunais,kana,cînd,когда,akud,keď,kadar,kana,markaan,cuando,kad,NULL,när,ܐܡܬܝ,డ,pagka,ในการยากลำบาก,NA,zaman,коди,cuando,wode,bu,xa,NULL
b.2CO.12.20a,for i fear lest when i come i shall not find you such as i would and that i shall be found unto you such as ye would not lest there be debates envyings wraths strifes backbitings whisperings swellings tumults,when,NA,NULL,NA,kur,NULL,اذا,NA,NULL,NA,NULL,tek,inig,NA,候,mɨ,ꮎꮝꭹ,NA,NA,NULL,ⲛⲧⲁϫⲉⲙ,lè,NULL,når,wenn,NA,waati,NULL,NULL,kui,ne,tullessani,que,nakoso,NA,NA,NA,ελθων,NULL,NULL,kada,ha,waktu,er,che,yet,NULL,NA,m,NA,때에,cum,NULL,NULL,tjaw,ina,ह,အခ,ल,ijcuac,als,når,NA,chiangin,چون,rehefa,NULL,quando,NA,nto,aretak,NULL,kana,fiindcă,опасаюсь,akud,keď,kadar,kana,kolkaan,cuando,kad,huenda,NULL,NULL,నప,kung,าเม,NA,geldiğimde,иноді,cuando,wode,bu,NULL,ekufikeni
b.2CO.12.21a,and lest when i come again my god will humble me among you and that i shall bewail many which have sinned already and have not repented of the uncleanness and fornication and lasciviousness which they have committed,when,NA,as,NA,kur,quia,اذا,NA,NULL,NA,защото,NULL,inig,NA,候,mɨ,NULL,NA,NA,ariorica,NULL,lè,když,når,wenn,NA,waati,NULL,kiam,kui,nenye,kun,à,nakoso,NA,NA,NA,οταν,ય,NULL,kada,mikor,waktu,þegar,che,yet,NULL,NA,m,NA,때에,cum,kad,kai,aj,ina,NA,NULL,वल,NULL,NULL,når,NA,chiangin,چون,rehefa,gdy,quando,NA,ane,aretak,NULL,kana,NULL,когда,akud,keď,ko,kana,kolkaan,cuando,kad,huenda,NULL,ܟܕ,నప,pagka,เม,NA,geldiğimde,як,cuando,wode,bu,NULL,ekufikeni
b.2CO.13.9a,for we are glad when we are weak and ye are strong and this also we wish even your perfection,when,NA,as,NA,kur,quia,حينما,NA,NULL,NA,NULL,tek,diha,NA,完,mɨ,ꭳꭹᏸꮈꭽ,NA,NA,ariorica,NULL,lè,NULL,når,wenn,NA,waato,NULL,kiam,NULL,ne,kun,lorsque,nakoso,NA,NA,NA,οταν,NULL,जब,kad,ha,kalau,þegar,quando,yet,NULL,NA,m,NA,때에,quando,ka,kai,aj,ina,व,အခ,वल,xnonequis,als,når,NA,lai,وقتی,raha,chociaśmy,quando,NA,NULL,aretak,NULL,kana,cînd,когда,akud,keď,kadar,kana,markaannu,que,kad,tunafurahi,när,ܡܐ,డ,kung,NULL,NA,güçlüyken,коли,cuando,wode,bu,xa,nxa
b.GAL.1.15a,but when it pleased god who separated me from my mother s womb and called me by his grace,when,NULL,toe,NULL,NULL,quia,لما,NA,denean,to,NULL,NULL,diha,NA,NULL,mɨ,ꮏꮙ,NA,NA,NULL,ϩⲟⲧⲉ,NULL,když,da,da,te,waato,waatʋ,kiam,kui,hafi,kun,lorsqu,orasi,NA,NA,ὅτε,οτε,NULL,NULL,kad,mikor,NULL,þegar,quando,yapni,ところが,NULL,NULL,NULL,NULL,cum,kad,kai,NULL,ka,व,NULL,NULL,ijcuac,toen,da,NULL,huan,چون,raha,gdy,quando,NA,NULL,NULL,horaspi,NULL,cînd,когда,llig,keď,ko,zvino,markuu,cuando,kad,NULL,när,ܟܕ,NULL,nang,เม,NA,olunca,як,cuando,wode,bi,xenikweni,mhla
b.GAL.2.7a,but contrariwise when they saw that the gospel of the uncircumcision was committed unto me as the gospel of the circumcision was unto peter,when,NULL,toe,NULL,sepse,NULL,اذ,NA,NULL,NULL,NULL,tek,sa,NA,NULL,NULL,NULL,NA,NA,NULL,NULL,NULL,když,da,da,te,NULL,NULL,kiam,kui,NULL,kun,NULL,NULL,NA,NULL,NULL,αφου,NULL,जब,NULL,mikor,NULL,NULL,NULL,NULL,NULL,NULL,akken,NULL,NULL,cum,NULL,NULL,el,NULL,ह,NULL,ल,oquimatquej,NULL,da,NULL,NULL,چون,nony,NULL,quando,NA,NULL,NULL,NULL,NULL,cînd,NULL,NULL,NULL,NULL,vakati,NULL,cuando,NULL,NULL,NULL,NULL,నప,nang,เม,NA,NULL,NULL,NULL,NULL,bi,NULL,lapho
b.GAL.2.9a,and when james cephas and john who seemed to be pillars perceived the grace that was given unto me they gave to me and barnabas the right hands of fellowship that we should go unto the heathen and they unto the circumcision,when,nuna,toe,tai,NULL,NULL,NULL,NA,çutenean,na,когато,tek,pagkakita,NA,NULL,NULL,NULL,NA,NA,ari,ⲉⲧⲁⲩⲉⲙⲓ,lè,poznavše,da,da,wen,NULL,ɩlɛna,NULL,kui,petro,kun,ayant,yamaloka,NA,NULL,γνόντες,αφου,NULL,जब,NULL,elismervén,NULL,er,NULL,NULL,NULL,NULL,NULL,NULL,NULL,cum,to,NULL,NULL,no,व,အခ,वल,quemaj,als,da,NULL,huan,چون,nony,NULL,quando,NA,NULL,NULL,shinajpi,NULL,cînd,NULL,NULL,NULL,NULL,vakati,kolkay,cuando,poznavši,basi,när,ܘܟܕ,ప,nang,เม,NA,NULL,пізнавши,NULL,NULL,bi,NULL,engiwuphiweyo
b.GAL.2.11a,but when peter was come to antioch i withstood him to the face because he was to be blamed,when,ainau,toe,tai,kur,quia,لما,NA,cenean,NULL,NULL,tek,paghiadto,NA,NULL,mɨ,NULL,NA,NA,NULL,ⲉⲧⲁϥⲓ,lè,když,da,da,wen,waato,waatʋ,kiam,kui,esi,kun,lorsque,orasi,NA,þan,ὅτε,οτε,ય,जब,kad,mikor,ketika,þegar,quando,yet,ところが,tura,asmi,ora,NULL,cum,kad,kai,teˈ,NULL,ह,အခ,जब,NULL,toen,da,ᐊᐲ,NULL,چون,nony,gdy,quando,NA,nto,aretak,NULL,kana,cînd,когда,llig,keď,ko,NULL,kolkuu,cuando,kad,NULL,när,ܟܕ,నప,nang,เม,NA,zaman,як,cuando,NULL,bi,kaloku,ekufikeni
b.GAL.2.12a,for before that certain came from james he did eat with the gentiles but when they were come he withdrew and separated himself fearing them which were of the circumcision,when,NA,ná,tai,NULL,jnda,لما,NA,NULL,acõari,а,tek,abut,NA,NULL,mɨ,ꭰꮎꮅꮝꮣᏼꮂꮝꭼꭹ,NA,NA,impoiji,ⲉⲧⲁⲩⲓ,lè,když,da,da,wen,waato,wei,kiam,kui,emegbe,tultuaan,quand,orasi,NA,biþe,ὅτε,οτε,ર,जब,kad,mikor,setelah,er,dopo,yet,NULL,NULL,akken,chë,게바가,cum,kad,kai,atzaj,no,व,NULL,जब,NULL,toen,da,ᐊᐲ,NULL,چون,nony,gdy,quando,NA,karata,aretak,huasha,kana,cînd,когда,akud,keď,ko,vakati,markay,cuando,kad,baada,och,ܟܕ,NULL,nang,NULL,NA,NULL,як,cuando,guyyiyan,bi,bakufika,kuthe
b.GAL.2.14a,but when i saw that they walked not uprightly according to the truth of the gospel i said unto peter before them all if thou being a jew livest after the manner of gentiles and not as do the jews why compellest thou the gentiles to live as do the jews,when,NULL,toe,tai,NULL,quia,لما,NA,NULL,NULL,исус,tek,sa,NA,見,mɨ,NULL,NA,NA,ari,NULL,lè,NULL,da,da,wen,waato,wei,kiam,kui,esi,kun,NULL,kagena,NA,biþe,ὅτε,οτε,NULL,जब,kad,mikor,begitu,þegar,quando,hayet,NULL,NULL,mi,ora,NULL,cum,NULL,NULL,atzaj,NULL,ह,NULL,ल,ijcuac,NULL,da,ᐊᐲ,a,چون,rehefa,gdym,quando,NA,NULL,aretak,NULL,kana,cînd,когда,llig,keď,ko,ndakati,NULL,cuando,kad,basi,när,ܘܟܕ,నప,nang,เม,NA,NULL,як,cuando,NULL,bi,xenikweni,kuthe
b.GAL.4.3a,even so we when we were children were in bondage under the elements of the world,when,taachmataikia,toe,tai,kur,NULL,لما,NA,guinenean,joroju,NULL,tek,NULL,NA,候,lajeeˇ,NULL,NA,NA,aquempevetaniri,ϩⲟⲧⲉ,NULL,když,dengang,da,ɣɔn,waato,waatʋ,dum,kui,esime,kun,lorsque,de,NA,þan,ὅτε,οτε,ય,जब,dok,mikor,NULL,er,quando,yet,NULL,NULL,asmi,ora,때에,cum,kamēr,NULL,NULL,i,NULL,သည,NULL,ijcuac,voordat,dengang,NULL,laiin,چون,fony,NULL,quando,NA,kako,aretak,NULL,NULL,cînd,NULL,llig,keď,NULL,tichiri,NULL,cuando,kad,NULL,när,ܟܕ,నప,nang,เม,NA,çocukken,як,cuando,wode,naka,xenikweni,lapho
b.GAL.4.4a,but when the fulness of the time was come god sent forth his son made of a woman made under the law,when,akupkamu,toe,tai,që,quia,لما,NA,denean,NULL,като,tek,abut,NA,候,mɨ,ꮎꭿᏻ,NA,NA,NULL,ⲉⲧⲁϥⲓ,lè,když,da,da,wen,kaŋ,kɔma,kiam,kui,esi,kun,lorsque,NULL,NA,biþe,ὅτε,οτε,ય,जब,kada,mikor,NULL,þegar,quando,yet,NULL,NULL,asmi,ora,NULL,NULL,NULL,NULL,atzaj,no,ह,အခ,ल,ijcuac,toen,da,ᐊᐲ,a,چون,rehefa,gdy,vindo,NA,karata,aretak,NULL,kana,cînd,когда,akud,keď,ko,NULL,markii,cuando,kad,wakati,när,ܟܕ,నప,nang,เม,NA,zaman,як,cuando,wode,bi,lithe,lapho
b.GAL.4.8a,howbeit then when ye knew not god ye did service unto them which by nature are no gods,when,NULL,toe,tai,mbasi,quia,اذ,NA,NULL,NULL,NULL,tek,NULL,NA,候,ˈˉguɨ,NULL,NA,NA,pijitasorentsijeiveitarini,NULL,NULL,neměvše,da,da,waan,kaŋ,NULL,NULL,kui,hafi,kun,NULL,kagena,NA,NULL,NULL,NULL,જ,नकर,dok,mikor,itu,er,NULL,yet,NULL,NULL,NULL,ora,때에는,NULL,NULL,NULL,NULL,i,व,အခ,हर,ijcuac,toen,da,NULL,lai,چون,fony,naonczas,quando,NA,kako,aretak,NULL,NULL,cînd,NULL,NULL,NULL,seveda,NULL,markii,cuando,NULL,NULL,NULL,ܟܕ,NULL,nang,เม,NA,NULL,ж,cuando,NULL,bi,oko,NULL
b.GAL.4.18a,but it is good to be zealously affected always in a good thing and not only when i am present with you,when,NULL,wanneer,tai,NULL,quia,حين,NA,NULL,to,NULL,tek,diha,NA,候,mɨ,NULL,NA,NA,ariorica,NULL,lè,když,når,wenn,te,kaŋ,waatʋ,kiam,kui,ne,kun,quand,NULL,NA,at,NULL,οταν,ર,जब,kad,ha,kalau,meðan,quando,yet,NULL,NULL,m,ora,대하였을,cum,kad,kai,NULL,i,व,စဉ,ल,ijcuac,als,når,ᑮᐊᔮᔮᓐ,lai,چون,NULL,gdym,quando,NA,bula,aretak,horaspi,kana,cînd,NULL,llig,keď,kadar,kana,markaan,cuando,kad,wakati,när,ܐܡܬܝ,నప,samantalang,เม,NA,zaman,як,cuando,wode,bu,NULL,nxa
b.GAL.6.3a,for if a man think himself to be something when he is nothing he deceiveth himself,when,NULL,terwyl,NULL,NULL,NULL,NULL,NA,fantasiaz,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,NA,NULL,ⲇⲉ,NULL,NULL,skønt,so,NULL,NULL,NULL,estimas,olemata,esime,vaikka,quoiqu,NULL,NA,NULL,ὤν,ενω,ય,NULL,NULL,holott,NULL,en,mentre,NULL,自分が何か偉い者であるように思っているとすれば,tujintiayat,NULL,NA,된줄로,cum,ka,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,da,NULL,NULL,NULL,NULL,będąc,sendo,NA,NULL,NULL,NULL,NULL,că,будучи,NULL,NULL,NULL,NULL,fillayn,siendo,a,NULL,fastän,ܟܕ,NULL,bagaman,NULL,NA,NULL,бувши,NULL,NULL,NULL,uyinto,engelutho
b.EPH.1.20a,which he wrought in christ when he raised him from the dead and set him at his own right hand in the heavenly places,when,NA,toe,tai,principatë,NULL,اذ,NA,NULL,NA,когато,tek,sa,NA,NULL,mɨ,ꮑꮄꭲ,NA,NA,NULL,NULL,lè,NULL,da,da,te,waato,waatʋ,NULL,kui,NULL,kun,en,orasi,NA,NULL,NULL,NULL,ય,NULL,kad,mikor,ketika,er,quando,yet,NULL,NULL,mi,NULL,NULL,NULL,NULL,NULL,tej,i,व,NULL,NULL,ijcuac,NULL,da,ᐊᐲ,huchia,چون,NULL,gdy,NULL,NA,NULL,aretak,imahoras,kana,că,NULL,NULL,NULL,NULL,NULL,goortuu,cuando,kad,NULL,att,NULL,NULL,nang,เม,NA,NA,NULL,NULL,NA,NULL,NULL,NULL
b.EPH.2.5a,even when we were dead in sins hath quickened us together with christ by grace ye are saved,when,NA,toe,NULL,NULL,quia,NULL,NA,eta,NULL,NULL,tek,sa,NA,候,NA,NULL,NA,NA,NA,NULL,lè,když,da,da,NULL,waato,NULL,kiam,kuigi,esi,NULL,NULL,orasi,NA,NULL,NULL,ενω,ય,जब,NULL,NULL,waktu,þegar,che,yet,NULL,NULL,NULL,ora,NULL,cum,NULL,NULL,NULL,NULL,व,NULL,NULL,oquinyolitij,NULL,enda,NULL,laiin,که,fony,NULL,estando,NA,bula,xujrilo,NULL,kana,NULL,NULL,llig,keď,ko,NULL,markii,estando,NULL,NULL,NULL,ܟܕ,NULL,t,าเม,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL
b.EPH.3.4a,whereby when ye read ye may understand my knowledge in the mystery of christ,when,ainau,as,tai,dhe,quia,حينما,NA,NULL,NA,NULL,tek,NULL,NA,NULL,mɨ,NULL,NA,NA,NULL,NULL,lè,NULL,når,NULL,te,waati,NULL,dum,NULL,hafi,NULL,lisant,NULL,NA,NULL,NULL,NULL,ય,NULL,NULL,olvasásából,kalau,þegar,NULL,yet,NULL,NULL,m,ora,NULL,prout,to,NULL,aj,ka,व,NULL,हर,ijcuac,NULL,når,NULL,un,NULL,raha,NULL,quando,NA,NA,aretak,ricusha,kana,NULL,NULL,ig,NULL,ko,kana,markaad,NULL,NULL,NULL,när,ܟܕ,NULL,NULL,เม,NA,NULL,NULL,cuando,wode,bu,NULL,ecebile
b.EPH.4.8a,wherefore he saith when he ascended up on high he led captivity captive and gave gifts unto men,when,nuna,toe,tai,se,quia,اذ,NA,iganic,i,NULL,tek,sa,NA,候,NULL,ꮎꭿᏻ,NA,NA,NULL,NULL,lè,NULL,da,NULL,ɣɔn,waato,waatʋ,kiam,öeldakse,esi,NULL,étant,orasi,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ketika,ritningin,NULL,yet,そこで,NULL,mi,NULL,때에,NULL,NULL,NULL,tej,i,ह,NULL,ल,ijcuac,na,skriften,ᐊᐲ,laiin,چون,raha,NULL,NULL,NA,oti,aretak,NULL,kana,s,и,akud,NULL,NULL,NULL,markuu,NULL,izišavši,NULL,det,NULL,నప,nang,คร,NA,NULL,зійшовши,cuando,wode,ne,NULL,NULL
b.PHI.2.19a,but i trust in the lord jesus to send timotheus shortly unto you that i also may be of good comfort when i know your state,when,nuna,as,tai,NULL,quia,اذا,NA,eguitecoac,NULL,NULL,NULL,diha,NA,NULL,mɨ,NULL,NA,NA,NULL,NULL,lè,NULL,NULL,wenn,te,waati,nɩɩ,kiam,saades,NULL,rohkaistuksi,NULL,orasi,NA,NA,γνοὺς,και,NULL,नकर,kad,megviduljak,NULL,er,NULL,yet,NULL,warastatjai,NULL,NULL,NULL,NULL,NULL,paguostas,kyqaniljiˈy,ina,NULL,NULL,NULL,ijcuac,als,når,NULL,NULL,NULL,rehefa,NULL,sabendo,NA,epe,aretak,NULL,kana,cînd,узнав,NULL,zvediac,ko,kana,markii,al,NULL,NA,NULL,ܟܕ,ప,pagkaalam,นเม,NA,NULL,довідавшись,cuando,NULL,bu,ndonwabe,nxa
b.PHI.2.28a,i sent him therefore the more carefully that when ye see him again ye may rejoice and that i may be the less sorrowful,when,NULL,NULL,tai,priteni,NULL,اذا,NA,ikussiric,NULL,NULL,tek,diha,NA,NULL,mɨ,ꮏꮙ,NA,NA,NULL,NULL,lè,NULL,NULL,NULL,te,waati,tɛ,NULL,nähes,NULL,NULL,que,orasi,NA,gasaiƕandans,ἰδόντες,ιδοντες,ય,NULL,pošto,NULL,kalau,er,NULL,yet,NULL,tura,m,ora,NULL,festinantius,redzēdami,pamatę,NULL,NULL,व,သ,पछ,ijcuac,als,NULL,NULL,chiang,NULL,rehefa,ujrzawszy,NULL,NA,ane,aretak,NULL,kana,NULL,NULL,NULL,keď,NULL,NULL,markii,NULL,kad,NA,att,ܕܟܕ,చ,pagkakitang,าเม,NA,NULL,NULL,cuando,be7idi,NULL,NULL,NULL
b.PHI.4.15a,now ye philippians know also that in the beginning of the gospel when i departed from macedonia no church communicated with me as concerning giving and receiving but ye only,when,ainau,toe,tai,kur,quia,لما,NA,predicatione,NULL,NULL,tek,sa,NA,候,mɨ,ꮎꭿᏻ,NA,NA,NULL,NULL,lè,když,da,da,ɣɔn,waato,waatʋ,kiam,kui,esi,kun,lorsque,orasi,NA,þan,ὅτε,οτε,ય,जब,kad,mikor,ketika,þegar,quando,yet,NULL,NULL,mi,ora,때에,quando,NULL,kai,aj,i,ह,အခ,NULL,ijcuac,nadat,da,ᐊᐲ,nungin,چون,rehefa,gdym,quando,NA,nto,aretak,callariushcai,kana,cînd,когда,llig,keď,ko,ndichibva,markii,cuando,kad,NA,när,ܟܕ,నప,nang,เม,NA,NULL,як,cuando,wode,bi,xenikweni,ekuphumeni
b.COL.3.4a,when christ who is our life shall appear then shall ye also appear with him in glory,when,NULL,wanneer,tai,që,quia,متى,NA,aguer,NA,като,tek,na,NA,候,mɨ,NULL,NA,NA,NULL,ⲉϣⲱⲡ,NULL,když,når,wenn,te,waati,NULL,kiam,kui,ne,kun,quand,NULL,NA,þan,ὅταν,οταν,ય,जब,kad,mikor,NULL,þegar,quando,yet,NULL,NULL,m,ora,NULL,cum,kad,kai,NULL,NULL,ह,အခ,जब,ijcuac,wanneer,når,ᐊᐲ,chiangin,چون,raha,gdy,quando,NA,rata,aretak,imahoras,kana,cînd,когда,llig,keď,kadar,kana,markuu,cuando,kad,wakati,när,ܘܐܡܬܝ,నప,pagka,เม,NA,NULL,коли,NULL,wode,bu,xa,nxa
b.COL.3.7a,in the which ye also walked some time when ye lived in them,when,NULL,toe,tai,por,NULL,حين,NA,cinetenean,NULL,NULL,tek,NULL,NA,候,NULL,ꮎꭿᏻ,NA,NA,poironi,ϩⲟⲧⲉ,lè,když,da,da,ɣɔn,waato,NULL,kiam,kui,esi,kun,lorsque,NULL,NA,þan,ὅτε,οτε,NULL,जब,kad,mikor,waktu,þegar,quando,yet,NULL,NULL,mi,mojaniyena,때에는,cum,kad,elgėtės,tej,i,ह,အခ,NULL,NULL,NULL,da,ᐊᐲ,lai,هنگامی,fony,NULL,quando,NA,kako,NULL,NULL,kana,cînd,когда,NULL,keď,ko,maigara,markii,cuando,kad,NULL,då,ܟܕ,నప,nang,คร,NA,NULL,як,cuando,wode,noonu,okuya,lapho
b.COL.4.16a,and when this epistle is read among you cause that it be read also in the church of the laodiceans and that ye likewise read the epistle from laodicea,when,NULL,wanneer,tʉpo,NULL,quia,ومتى,NA,NULL,bero,NULL,tek,tapus,NA,了,mɨ,ꭲᏻꮓ,NA,NA,NULL,ⲉϣⲱⲡ,lè,když,når,wenn,te,waati,tɛma,kiam,kui,nenye,kun,lorsque,qabolo,NA,þan,ὅταν,αφου,ય,जब,kad,mikor,sesudah,þegar,quando,hayet,NULL,NULL,m,NULL,NULL,cum,kad,kai,ajtzin,ka,व,NULL,पछ,ijcuac,als,når,ᐊᐲ,huan,چون,rehefa,gdy,que,NA,oti,aretak,huasha,kana,ce,когда,NULL,keď,ko,kana,markii,cuando,kad,soma,sedan,ܘܡܐ,NULL,pagkabasa,และเม,NA,NULL,як,cuando,guyyiyan,bu,xa,nxa
