sent_id,context,eng,acu,afr,ake,alb,amh,amu,ara,arm,baq,bsn,bul,cak,ceb,cha,chi,chq,chr,chu,cjp,cni,cop,crp,cze,dan,deu,dik,dje,dop,epo,est,ewe,fin,fra,gbi,gla,glv,got,grc,gre,guj,heb,hin,hrv,hun,ind,isl,ita,jak,jap,jiv,kab,kbh,kor,lat,lav,lit,mam,mao,nhg,nld,nor,ojb,pck,pes,plt,pol,por,pot,ppk,quc,quw,rom,rum,rus,shi,slk,slv,sna,som,spa,srp,ssw,swe,syr,tgl,tha,tmh,tur,ukr,usp,wal,wol,xho,zul
b.1CO.16.3,"and when i come , whomsoever ye shall approve by your letters , them will i send to bring your liberality unto jerusalem .",when,NULL,wanneer,NULL,kur,NULL,quia,ومتى,NA,guero,̃,NULL,tek,inig,NA,NULL,mɨ,NULL,NA,ra,aanajenerine,ⲉϣⲱⲡ,lè,když,når,wenn,na,d,kɔma,kiam,kui,ne,kun,quand,orasi,NA,NA,biþe,ὅταν,οταν,ય,NULL,जब,kada,mikor,kalau,þegar,quando,yet,NULL,NULL,m,NA,때에,cum,kad,NULL,aj,ka,ijcuac,NULL,når,NULL,chiangin,چون,rehefa,gdy,quando,NA,ane,aretak,NULL,kana,cînd,когда,llig,keď,kadar,kana,markaan,cuando,kad,wakati,när,ܘܡܐ,pagdating,เม,NA,NULL,як,cuando,wode,NULL,ndakuba,ekufikeni
b.1CO.16.5,"now i will come unto you , when i shall pass through macedonia : for i do pass through macedonia .",when,natsaamatsrumek,nadat,NULL,pasi,በመቄዶንያም,NULL,متى,NA,macedonia,̃,NULL,NULL,tapus,NA,既,mɨ,ꭰꭹꮆꮢꭿ,NA,kjepa,",",ⲉϣⲱⲡ,lè,když,når,wenn,NULL,waati,NULL,kiam,NULL,hafi,kuljettuani,quand,qaboloka,NA,NA,þan,ὅταν,αφου,ર,אחרי,NULL,kad,mikor,setelah,er,dopo,lahwi,NULL,natsaruk,NULL,NA,NULL,cum,kad,NULL,aj,ina,NULL,nadat,når,NULL,chiangin,چون,rehefa,gdy,depois,NA,oti,aretak,huasha,kana,după,когда,llig,keď,kadar,kana,markaan,cuando,kad,baada,sedan,ܡܐ,pagkaraan,ยและคำแนะนำเพราะเม,NA,sonra,як,cuando,aadhdhaidda,bu,xa,nxa
b.1CO.16.12,"as touching our brother apollos , i greatly desired him to come unto you with the brethren : but his will was not at all to come at this time ; but he will come when he shall have convenient time .",when,NULL,wanneer,NULL,kur,NULL,quia,متى,NA,NULL,",",NULL,tek,unya,NA,NULL,mɨ,NULL,NA,ra,ariorica,NULL,NULL,když,når,wenn,NULL,waati,NULL,kiam,kui,emegbe,kun,quand,orasi,NA,NA,biþe,ὅταν,οταν,NULL,NULL,जब,kad,mihelyt,kalau,er,quando,yet,NULL,.,m,NA,NULL,cum,tiklīdz,",",aj,a,ijcuac,als,når,ᐸᑭᑎᓇᒪᐙᑕᓰᓐ,chiangin,چون,rehefa,gdy,quando,NA,-,aretak,huasha,kana,cînd,когда,akud,keď,kadar,kana,markuu,cuando,kad,NULL,när,ܐܡܬܝ,NULL,เม,NA,NULL,як,NULL,wode,saa,xa,nxa
b.2CO.1.17,"when i therefore was thus minded , did i use lightness ? or the things that i purpose , do i purpose according to the flesh , that with me there should be yea yea , and nay nay ?",when,NA,toe,NA,kur,ጊዜ,quia,NULL,NA,haur,NA,NULL,tek,sa,NA,NULL,mɨ,ꮎꮝꭹꮓ,NA,ra,ari,NULL,lè,když,når,da,NA,waato,waatʋ,kiam,kui,đewohi,kun,NULL,NULL,NA,NA,NA,NA,NULL,ય,NULL,NULL,kad,NULL,waktu,NULL,NULL,yet,NULL,NA,mi,NA,NULL,cum,kad,NULL,tej,",",ijcuac,NULL,da,NA,laiin,چون,raha,NULL,ora,NA,-,aretak,NULL,kana,NULL,",",NULL,keď,ko,zvino,markaan,siendo,kad,NULL,och,NULL,nang,นเม,NA,bunu,бажаючи,NULL,wode,ba,xa,NULL
b.2CO.2.3,"and i wrote this same unto you , lest , when i came , i should have sorrow from them of whom i ought to rejoice ; having confidence in you all , that my joy is the joy of you all .",when,NA,NULL,NA,kur,በመምጣቴ,NULL,اذا,NA,tristitiaric,NA,NULL,tek,inig,NA,候,˜,",",NA,mika,NULL,NULL,NULL,přijda,når,wenn,NA,waati,kɔma,NULL,NULL,ne,NULL,comme,orasi,NA,NA,NA,NA,οταν,ય,NULL,NULL,kada,mikor,kalau,er,che,yet,NULL,NA,NULL,NA,때에,cum,",",",",NULL,ka,NULL,dat,når,NA,NULL,NULL,rehefa,NULL,NULL,NA,-,aretak,imahoras,kana,la,NULL,̇,keď,ko,kana,markaan,cuando,kad,NULL,NULL,ܟܕ,pagdating,าเม,NA,",",NULL,cuando,wode,noonu,NULL,ekufikeni
b.2CO.2.12,"furthermore , when i came to troas to preach christ ' s gospel , and a door was opened unto me of the lord ,",when,NA,omdat,NA,kur,ጊዜ,quia,لما,NA,NULL,NA,че,tek,sa,NA,NULL,mɨ,NULL,NA,mika,ari,ⲇⲉ,lè,když,da,da,NA,waato,waatʋ,kiam,kui,esi,NULL,lorsque,orasi,NA,NA,NA,NA,οτε,NULL,בבאי,जब,kada,mikor,waktu,er,NULL,hayet,NULL,NA,mi,NA,NULL,cum,kad,kai,NULL,i,ijcuac,toen,da,NA,huan,چون,rehefa,NULL,quando,NA,karata,aretak,pactamusha,kana,cînd,NULL,llig,keď,ko,NULL,markaan,cuando,kad,NULL,NULL,ܟܕ,nang,เม,NA,NULL,як,cuando,wode,ba,kaloku,mhla
b.2CO.3.15,"but even unto this day , when moses is read , the vail is upon their heart .",when,NA,wanneer,NA,kur,ጊዜ,quia,حين,NA,NULL,NA,като,tek,sa,NA,候,mɨ,ꭲᏻꮓ,NA,ra,irosati,ⲉϣⲱⲡ,fwa,když,når,wenn,NA,waati,NULL,kiam,kui,ne,kun,quand,NULL,NA,NA,NA,NA,οταν,ય,בקראם,जब,kad,mikor,bila,hvenær,quando,hayet,、,NA,m,NA,때에,cum,kad,kai,aj,a,ijcuac,als,når,NA,chiang,وقتی,raha,gdy,que,NA,rata,aretak,",",o,cînd,когда,NULL,kedykoľvek,kadarkoli,kana,markii,vez,kad,isomwapo,då,ܐܡܬܝ,kailan,NULL,NA,NULL,коли,cuando,wode,NULL,NULL,nxa
b.2CO.3.16,"nevertheless when it shall turn to the lord , the vail shall be taken away .",when,NA,wanneer,NA,kur,ጊዜ,quia,عندما,NA,conuertitu,NA,NULL,tek,diha,NA,時,mɨ,NULL,NA,mika,NULL,ⲇⲉ,lè,jakž,når,wenn,NA,waati,ɩlɛna,kiam,kui,enumake,kun,lorsque,NULL,NA,NA,NA,NA,οταν,ય,NULL,जब,kad,mikor,kalau,þegar,quando,yet,NULL,NA,m,NA,NULL,cum,NULL,kai,bˈeˈx,NULL,ijcuac,als,når,NA,",",هرگاه,raha,gdyby,",",NA,ane,aretak,NULL,kana,oridecîteori,когда,NULL,hneď,kadar,kana,markii,cuando,kad,wakati,när,ܘܐܡܬܝ,kailan,เม,NA,NULL,як,cuando,wode,saa,xenikweni,nxa
b.2CO.7.5,"for , when we were come into macedonia , our flesh had no rest , but we were troubled on every side ; without were fightings , within were fears .",when,NA,toe,NA,kur,ጊዜ,NULL,لما,NA,eta,NA,NULL,tek,sa,NA,候,cagüéˉnaaˈ,ꮉꮟꮩꮒᏸꮓ,NA,mika,",",NULL,NULL,když,da,da,NA,waato,ḿpʋ,kiam,NULL,esi,NULL,NULL,kagena,NA,NA,NA,NA,αφου,ય,NULL,जब,kada,mikor,ketika,er,quando,NULL,NULL,NA,NULL,NA,NULL,cum,kad,kai,tej,taenga,NA,toen,da,NA,un,چون,NULL,gdyśmy,quando,NA,NA,NULL,NULL,NULL,după,когда,llig,keď,ko,NULL,NULL,cuando,kad,baada,sedan,NULL,NULL,าเม,NA,NULL,як,cuando,wode,ba,NULL,NULL
b.2CO.7.7,"and not by his coming only , but by the consolation wherewith he was comforted in you , when he told us your earnest desire , your mourning , your fervent mind toward me ; so that i rejoiced the more .",when,NA,deurdat,NA,NULL,NULL,quia,NULL,NA,NULL,NA,като,ri,samtang,NA,NULL,˜,NULL,NA,NULL,",",ⲉϥⲧⲁⲙⲟ,lè,vypravovav,idet,da,NA,d,apʋlʋtʋ,dum,NULL,esi,sillä,NULL,orasi,NA,NA,NA,NA,αναγγελλων,જ,NULL,NULL,NULL,NULL,NULL,NULL,.,hayet,NULL,NA,yewwed,NA,위로로,NULL,",",.,NULL,i,NA,toen,idet,NA,NULL,چون,raha,NULL,enquanto,NA,epe,ri,",",pechisardian,.,NULL,NULL,NULL,ko,NULL,dhiirrigeliseen,NULL,NULL,NULL,att,ܘܟܕ,nang,่,NA,NA,",",cuando,NULL,NULL,NULL,NULL
b.2CO.10.2,"but i beseech you , that i may not be bold when i am present with that confidence , wherewith i think to be bold against some , which think of us as if we walked according to the flesh .",when,NA,as,NA,kur,NULL,quia,NULL,NA,NULL,NA,NULL,tek,inig,NA,候,mɨ,NULL,NA,ra,NULL,NULL,lè,NULL,NULL,NULL,NA,NULL,waatʋ,NULL,NULL,ne,kun,lorsque,kagena,NA,NA,NA,NA,οταν,જન,בבאי,NULL,NULL,mikor,bila,þegar,quando,hayet,NULL,NA,m,NA,때에,NULL,",",NULL,NULL,ina,ijcuac,als,når,NA,chiangin,چون,rehefa,NULL,quando,NA,epe,aretak,NULL,kana,cînd,моем,̇,osmeliť,kadar,NULL,markaan,cuando,kad,wakati,när,ܡܐ,NULL,เม,NA,NA,",",cuando,wode,NA,NULL,nxa
b.2CO.10.6,"and having in a readiness to revenge all disobedience , when your obedience is fulfilled .",when,NA,wanneer,NA,kur,ጊዜ,quia,متى,NA,NULL,NA,като,tek,NULL,NA,候,mɨ,ꮎꭿᏻ,NA,ra,NULL,ⲉϣⲱⲡ,NULL,když,når,wenn,NA,waato,kɔma,kiam,NULL,va,NULL,lorsque,NULL,NA,NA,NA,NA,οταν,ય,NULL,जब,čim,mihelyst,kalau,þegar,appena,hayet,NULL,NA,',NA,때에,cum,tiklīdz,kai,",",ina,ijcuac,zodra,når,NA,chiangin,وقتی,rehefa,gdy,quando,NA,ane,aretak,NULL,kana,NULL,когда,NULL,keď,kadar,kana,markii,vez,kad,NULL,då,ܡܐ,kung,NULL,NA,zaman,як,cuando,guyyiyan,bés,xa,nxa
b.2CO.10.11,"let such an one think this , that , such as we are in word by letters when we are absent , such will we be also in deed when we are present .",when,NA,NULL,NA,kur,NULL,quia,NULL,NA,NULL,NA,NULL,ri,NULL,NA,NULL,lajeeˇ,ꮩꮶꮺꮅꮝꭼꭲ,NA,mika,NULL,NULL,lè,",",NULL,NULL,NA,waati,waatʋ,",",NULL,ne,NULL,étant,NULL,NA,NA,NA,NA,NULL,ર,בהיותנו,NULL,NULL,NULL,kalau,þegar,",",NULL,、,NA,',NA,때에,NULL,",",NULL,aj,i,ijcuac,NULL,NULL,NA,chiang,NULL,raha,będąc,estando,NA,-,aretak,NULL,kana,cînd,словах,̇,keď,NULL,kana,NULL,cuando,kad,wakati,när,ܟܕ,pagka,่,NA,NULL,бувши,cuando,dummatetti,bu,",",nxa
b.2CO.10.11,"let such an one think this , that , such as we are in word by letters when we are absent , such will we be also in deed when we are present .",when,NA,NULL,NA,kur,NULL,quia,NULL,NA,NULL,NA,NULL,ri,NULL,NA,NULL,lajeeˇ,ꮩꮶꮺꮅꮝꭼꭲ,NA,mika,NULL,NULL,lè,",",NULL,NULL,NA,waati,waatʋ,",",NULL,ne,NULL,étant,NULL,NA,NA,NA,NA,NULL,ર,בהיותנו,NULL,NULL,NULL,kalau,þegar,",",NULL,、,NA,',NA,때에,NULL,",",NULL,aj,i,ijcuac,NULL,NULL,NA,chiang,NULL,raha,będąc,estando,NA,-,aretak,NULL,kana,cînd,словах,̇,keď,NULL,kana,NULL,cuando,kad,wakati,när,ܟܕ,pagka,่,NA,NULL,бувши,cuando,dummatetti,bu,",",nxa
b.2CO.10.15,"not boasting of things without our measure , that is , of other men ' s labours ; but having hope , when your faith is increased , that we shall be enlarged by you according to our rule abundantly ,",when,NA,wanneer,NA,NULL,እየጨመርን,jnda,اذا,NA,NULL,NA,NULL,tek,sa,NA,候,˜,ꮎꮝꭹ,NA,ra,impoiji,ⲉⲑⲣⲉϥⲉⲣⲛⲓϣϯ,NULL,když,når,wenn,NA,NULL,ɩlɛna,NULL,NULL,la,NULL,si,de,NA,NA,NA,NA,NULL,ય,כי,NULL,NULL,megnõttével,bahwa,að,",",NULL,NULL,NA,m,NA,NULL,crescentis,ka,NULL,NULL,ka,noscalti,dat,at,NA,NULL,چون,rehefa,gdy,cresce,NA,ane,NULL,NULL,NULL,dacă,возрастанием,llig,keď,ker,kana,intuu,progreso,kad,NULL,när,ܕܟܕ,ayon,เม,NA,NULL,як,NULL,wode,ba,lwakukhula,NULL
b.2CO.11.9,"and when i was present with you , and wanted , i was chargeable to no man : for that which was lacking to me the brethren which came from macedonia supplied : and in all things i have kept myself from being burdensome unto you , and so will i keep myself .",when,NA,NULL,NA,kur,ጊዜ,xjeⁿ,NULL,NA,nuenean,NA,NULL,tek,diha,NA,候,mɨ,ꮎꭿᏻ,NA,ra,NULL,NULL,NULL,NULL,da,da,NA,waato,waatʋ,kiam,kui,esi,NULL,NULL,NULL,NA,NA,NA,NA,οτε,ય,כי,जब,NULL,NULL,waktu,NULL,NULL,hayet,NULL,NA,asmi,NA,NULL,cum,kad,NULL,tej,i,NULL,NA,NULL,NA,laiin,NULL,raha,NULL,quando,NA,NULL,aretak,ricusha,kana,cînd,NULL,llig,keď,ko,panguva,markay,cuando,sirotinju,NULL,när,ܘܟܕ,pagka,และเม,NA,NULL,",",cuando,NULL,ba,xa,nalapho
b.2CO.12.10,"therefore i take pleasure in infirmities , in reproaches , in necessities , in persecutions , in distresses for christ ' s sake : for when i am weak , then am i strong .",when,NA,as,NA,kur,ጊዜ,quia,حينما,NA,noiz,NA,NULL,tek,diha,NA,候,mɨ,ꮎꭿᏻ,NA,mika,",",ⲉϣⲱⲡ,lè,když,når,wenn,NA,waato,mʋɣələɣəna,kiam,NULL,esi,kun,quand,nakoso,NA,NA,NA,NA,οταν,ય,כאשר,जब,kad,mikor,kalau,þegar,quando,hayet,NULL,NA,m,NA,때에,cum,",",",",aj,i,ijcuac,als,når,NA,NULL,چون,fahalemeko,gdym,quando,NA,ane,aretak,",",kana,cînd,когда,̇,keď,kadar,kana,markaan,cuando,kad,",",när,ܐܡܬܝ,pagka,ื,NA,NULL,коди,cuando,wode,bu,xa,NULL
b.2CO.12.20,"for i fear , lest , when i come , i shall not find you such as i would , and that i shall be found unto you such as ye would not : lest there be debates , envyings , wraths , strifes , backbitings , whisperings , swellings , tumults :",when,NA,NULL,NA,kur,NULL,NULL,اذا,NA,",",NA,NULL,tek,diha,NA,候,mɨ,ꮎꮝꭹ,NA,ra,NULL,ⲛⲧⲁϫⲉⲙ,lè,NULL,når,wenn,NA,waati,kɔma,NULL,kui,ne,tullessani,NULL,orasi,NA,NA,NA,NA,ελθων,NULL,NULL,NULL,kada,ha,waktu,er,",",yet,NULL,NA,',NA,때에,cum,NULL,NULL,NULL,ina,ijcuac,als,når,NA,NULL,چون,rehefa,NULL,quando,NA,nto,aretak,NULL,kana,NULL,по,akud,keď,kadar,kana,kolkaan,cuando,kad,",",vid,ܡܐ,kung,าเม,NA,istediğim,NULL,cuando,wode,bu,NULL,ekufikeni
b.2CO.12.21,"and lest , when i come again , my god will humble me among you , and that i shall bewail many which have sinned already , and have not repented of the uncleanness and fornication and lasciviousness which they have committed .",when,NA,as,NA,kur,አዝናለሁ,quia,اذا,NA,nathorrenean,NA,NULL,ri,diha,NA,候,mɨ,NULL,NA,ra,NULL,NULL,lè,když,når,wenn,NA,waati,NULL,kiam,kui,nenye,kun,NULL,NULL,NA,NA,NA,NA,οταν,ય,וישפילני,यह,kada,mikor,waktu,þegar,che,yet,わたしが再びそちらに行った場合,NA,m,NA,때에,cum,kad,kai,aj,ina,NULL,NULL,når,NA,chiangin,چون,rehefa,gdy,quando,NA,ane,aretak,",",kana,la,когда,NULL,keď,ko,kana,kolkaan,cuando,kad,NULL,NULL,ܟܕ,pagka,เม,NA,.,як,cuando,wode,bu,",",ekufikeni
b.2CO.13.9,"for we are glad , when we are weak , and ye are strong : and this also we wish , even your perfection .",when,NA,as,NA,kur,NULL,quia,حينما,NA,NULL,NA,NULL,tek,diha,NA,NULL,˜,NULL,NA,ra,NULL,NULL,lè,ač,når,wenn,NA,waato,NULL,kiam,NULL,ne,kun,lorsque,NULL,NA,NA,NA,NA,οταν,જ,NULL,जब,kad,ha,kalau,þegar,quando,yet,自分は弱くても,NA,m,NA,때에,quando,ka,kai,aj,ina,xnonequis,als,når,NA,lai,وقتی,raha,chociaśmy,quando,NA,-,aretak,NULL,kana,cînd,когда,akud,keď,kadar,kana,NULL,que,kad,",",när,ܡܐ,kung,าเม,NA,NULL,коли,cuando,wode,bu,xa,nxa
b.GAL.1.15,"but when it pleased god , who separated me from my mother ' s womb , and called me by his grace ,",when,NULL,toe,NULL,NULL,ጊዜ,xjeⁿ,لما,NA,denean,NULL,NULL,tek,diha,NA,NULL,ie,ꮏꮙ,NA,mika,",",ϩⲟⲧⲉ,NULL,když,da,da,te,waato,waatʋ,kiam,kui,hafi,kun,lorsqu,orasi,NA,NA,NA,ὅτε,οτε,ય,כאשר,NULL,kad,mikor,NULL,þegar,quando,yet,NULL,NULL,NULL,ora,NULL,cum,kad,kai,teˈ,ka,ijcuac,toen,da,NULL,huan,چون,raha,gdy,quando,NA,NULL,NULL,",",o,cînd,когда,llig,keď,ko,zvino,markuu,cuando,kad,NULL,när,ܟܕ,nang,เม,NA,olunca,як,cuando,wode,bi,",",mhla
b.GAL.2.7,"but contrariwise , when they saw that the gospel of the uncircumcision was committed unto me , as the gospel of the circumcision was unto peter ;",when,NULL,toe,',NULL,NULL,NULL,اذ,NA,NULL,̃,NULL,tek,sa,NA,NULL,calɨlíˈˆbre,NULL,NA,ra,NULL,NULL,NULL,když,da,da,te,NULL,NULL,kiam,kui,NULL,kun,NULL,de,NA,NA,NULL,NULL,αφου,ય,NULL,जब,NULL,mikor,itu,að,NULL,NULL,それどころか,NULL,NULL,",",NULL,cum,",",NULL,NULL,NULL,oquimatquej,NULL,da,NULL,NULL,چون,nony,NULL,quando,NA,-,ri,",",NULL,cînd,NULL,NULL,NULL,NULL,vakati,kolkay,cuando,NULL,",",NULL,NULL,nang,เม,NA,NULL,NULL,yak,NULL,bu,NULL,lapho
b.GAL.2.9,"and when james , cephas , and john , who seemed to be pillars , perceived the grace that was given unto me , they gave to me and barnabas the right hands of fellowship ; that we should go unto the heathen , and they unto the circumcision .",when,nuna,toe,tai,NULL,NULL,NULL,NULL,NA,NULL,ajicõari,когато,tek,pagkakita,NA,NULL,˜,ꭴꮒꭺꮂ,NA,mika,",",ⲉⲧⲁⲩⲉⲙⲓ,lè,NULL,da,da,wen,NULL,nawa,NULL,kui,NULL,kun,ayant,NULL,NA,NA,NA,γνόντες,αφου,ય,וכאשר,जब,spoznavši,elismervén,NULL,er,",",NULL,NULL,NULL,NULL,ora,NULL,cum,",",NULL,NULL,no,oquimatquej,als,da,NULL,",",چون,nony,NULL,quando,NA,NULL,aretak,shinajpi,o,cînd,",",̇,NULL,NULL,vakati,kolkay,cuando,poznavši,",",när,ܘܟܕ,nang,เม,NA,NULL,пізнавши,NULL,kaalettiyaageeta,NULL,bakulwazi,bathi
b.GAL.2.11,"but when peter was come to antioch , i withstood him to the face , because he was to be blamed .",when,kaunkaramtai,toe,tai,kur,ጊዜ,quia,لما,NA,cenean,̃,NULL,tek,paghiadto,NA,NULL,mɨ,NULL,NA,mika,NULL,ⲉⲧⲁϥⲓ,lè,když,da,da,wen,waato,waatʋ,kiam,kui,esi,kun,lorsque,orasi,NA,NA,þan,ὅτε,οτε,ય,וכאשר,जब,kad,mikor,ketika,þegar,quando,yet,NULL,tura,asmi,ora,게바가,cum,kad,kai,teˈ,te,ijcuac,toen,da,ᐊᐲ,NULL,چون,nony,gdy,quando,NA,nto,aretak,NULL,kana,cînd,когда,akud,keď,ko,NULL,kolkuu,cuando,kad,NULL,när,ܟܕ,nang,เม,NA,NULL,як,cuando,wode,bi,NULL,ekufikeni
b.GAL.2.12,"for before that certain came from james , he did eat with the gentiles : but when they were come , he withdrew and separated himself , fearing them which were of the circumcision .",when,NA,ná,tai,NULL,ጊዜ,jnda,لما,NA,NULL,ejacõari,и,tek,pag,NA,NULL,mɨ,ꭰꮎꮅꮝꮣᏼꮂꮝꭼꭹ,NA,ra,impoiji,ⲉⲧⲁⲩⲓ,lè,když,da,da,wen,waato,ɩlɛna,kiam,kui,esi,tultuaan,quand,orasi,NA,NA,biþe,ὅτε,οτε,ર,NULL,जब,kad,mikor,setelah,er,dopo,yet,NULL,nuyá,akken,ora,게바가,cum,kad,kai,atzaj,no,ijcuac,toen,da,ᐊᐲ,NULL,چون,nony,gdy,quando,NA,nto,aretak,huasha,kana,cînd,когда,llig,keď,ko,vakati,markay,cuando,kad,baada,och,ܟܕ,nang,พอคนพวกน,NA,NULL,як,cuando,guyyiyan,bi,NULL,kuthe
b.GAL.2.14,"but when i saw that they walked not uprightly according to the truth of the gospel , i said unto peter before them all , if thou , being a jew , livest after the manner of gentiles , and not as do the jews , why compellest thou the gentiles to live as do the jews ?",when,NULL,toe,a,NULL,ጊዜ,quia,لما,NA,nuenean,̃,NULL,tek,sa,NA,NULL,mɨ,ꭰꭹꭺꮂ,NA,mika,ari,NULL,lè,NULL,da,da,wen,waato,saa,kiam,kui,esi,kun,NULL,orasi,NA,NA,biþe,ὅτε,οτε,ય,NULL,जब,kad,mikor,begitu,þegar,quando,hayet,彼らが福音の真理に従ってまっすぐに歩いていないのを見て,nuna,mi,ora,NULL,cum,",",NULL,atzaj,NULL,ijcuac,NULL,da,ᐊᐲ,",",چون,rehefa,gdym,quando,NA,NULL,aretak,NULL,kana,cînd,когда,llig,keď,ko,ndakati,NULL,cuando,kad,",",när,ܘܟܕ,nang,เม,NA,NULL,як,cuando,NULL,bi,xenikweni,kuthe
b.GAL.4.3,"even so we , when we were children , were in bondage under the elements of the world :",when,",",toe,tai,kur,NULL,NULL,لما,NA,NULL,NULL,NULL,tek,sa,NA,候,ˈˉguɨ,ꮧꮄꮕꮩꮧ,NA,ra,NULL,ϩⲟⲧⲉ,NULL,když,dengang,da,ɣɔn,waato,waatʋ,dum,kui,esime,kun,lorsque,de,NA,NA,þan,ὅτε,οτε,ય,NULL,जब,dok,mikor,NULL,er,quando,yet,NULL,NULL,asmi,ora,때에,cum,kamēr,NULL,tej,NULL,ijcuac,dat,dengang,NULL,laiin,چون,fony,gdyśmy,quando,NA,NULL,aretak,NULL,NULL,cînd,",",llig,keď,NULL,NULL,markaynu,cuando,kad,NULL,när,ܟܕ,nang,เม,NA,NULL,як,cuando,wode,naka,xenikweni,lapho
b.GAL.4.4,"but when the fulness of the time was come , god sent forth his son , made of a woman , made under the law ,",when,NULL,toe,tai,që,ጊዜ,quia,لما,NA,denean,̃,като,tek,abut,NA,候,mɨ,ꮎꭿᏻ,NA,ra,",",ϩⲟⲧⲉ,NULL,když,da,da,wen,kaŋ,kɔma,kiam,kui,esi,kun,lorsque,NULL,NA,NA,biþe,ὅτε,οτε,ય,NULL,जब,kada,mikor,NULL,þegar,quando,yet,NULL,NULL,asmi,ora,NULL,NULL,",",",",atzaj,no,ijcuac,toen,da,ᐊᐲ,",",چون,rehefa,gdy,vindo,NA,karata,aretak,NULL,kana,cînd,когда,llig,keď,ko,NULL,markii,cuando,kad,wakati,när,ܟܕ,nang,เม,NA,zaman,як,cuando,wode,bi,NULL,lapho
b.GAL.4.8,"howbeit then , when ye knew not god , ye did service unto them which by nature are no gods .",when,NULL,toe,tai,mbasi,ጊዜ,NULL,اذ,NA,NULL,NULL,NULL,tek,sa,NA,候,ˈˉguɨ,",",NA,mika,",",NULL,NULL,neměvše,da,da,waan,kaŋ,NULL,NULL,kui,hafi,kun,NULL,de,NA,NA,NULL,NULL,NULL,જ,NULL,नकर,dok,mikor,NULL,er,NULL,yet,神を知らなかった当時,NULL,NULL,ora,때에는,NULL,",",nepažindami,NULL,i,ijcuac,toen,da,NULL,lai,چون,fony,NULL,quando,NA,-,aretak,horas,NULL,cînd,",",NULL,NULL,NULL,NULL,markii,cuando,NULL,NULL,innan,ܟܕ,nang,เม,NA,NULL,ж,cuando,NULL,bi,oko,NULL
b.GAL.4.18,"but it is good to be zealously affected always in a good thing , and not only when i am present with you .",when,NULL,wanneer,tai,",",ጊዜ,quia,حين,NA,NULL,NULL,NULL,tek,diha,NA,候,mɨ,NULL,NA,mika,NULL,ⲟⲩⲟϩ,lè,když,når,wenn,te,kaŋ,waatʋ,kiam,kui,ne,kun,quand,orasi,NA,NA,þammei,NULL,οταν,ય,בהיותו,जब,kad,ha,kalau,meðan,quando,yet,NULL,tura,m,ora,대하였을,cum,kad,kai,bˈinchiˈn,i,ijcuac,als,når,ᑮᐊᔮᔮᓐ,lai,چون,raha,gdym,quando,NA,NULL,aretak,horaspi,kana,cînd,NULL,llig,keď,kadar,kana,markaan,cuando,kad,wakati,när,ܐܡܬܝ,samantalang,เม,NA,NULL,як,cuando,wode,bu,ndakuba,nxa
b.GAL.6.3,"for if a man think himself to be something , when he is nothing , he deceiveth himself .",when,NULL,terwyl,NULL,NULL,NULL,NULL,NULL,NA,eztelaric,NULL,NULL,NULL,samtang,NA,NULL,NULL,ꭹꮆꮙꮓ,NA,ra,NULL,ⲇⲉ,NULL,NULL,skønt,so,NULL,NULL,tala,NULL,NULL,esime,vaikka,quoiqu,de,NA,NA,NULL,ὤν,ενω,ય,NULL,NULL,a,holott,NULL,en,mentre,NULL,NULL,tujintiayat,NULL,NA,속임이니라,cum,ka,",",NULL,i,NULL,NULL,da,ᑕᔥ,NULL,NULL,kanjo,będąc,sendo,NA,-,NULL,",",NULL,măcar,будучи,NULL,NULL,NULL,NULL,NULL,siendo,a,",",fastän,ܟܕ,bagaman,NULL,NA,NULL,бувши,NULL,hanennan,NULL,NULL,engelutho
b.EPH.1.20,"which he wrought in christ , when he raised him from the dead , and set him at his own right hand in the heavenly places ,",when,NA,toe,tai,",",ከሥልጣንም,NULL,اذ,NA,NULL,NA,когато,tek,sa,NA,NULL,mɨ,ꮑꮄꭲ,NA,mika,NULL,NULL,lè,NULL,da,da,te,waato,waatʋ,NULL,kui,NULL,kun,NULL,orasi,NA,NA,NULL,NULL,NULL,ય,NULL,NULL,kad,mikor,ketika,er,quando,yet,NULL,tura,mi,NULL,NULL,NULL,",",",",tej,i,ijcuac,.,da,ᐊᐲ,huchia,چون,NULL,gdy,",",NA,NULL,aretak,imahoras,kana,faptul,",",NULL,NULL,NULL,NULL,goortuu,cuando,kad,",",att,NULL,nang,เม,NA,NA,",",NULL,NA,NULL,NULL,NULL
b.EPH.2.5,"even when we were dead in sins , hath quickened us together with christ , ( by grace ye are saved ; )",when,NA,toe,NULL,ringjalli,ጊዜ,quia,NULL,NA,eta,̃,NULL,tek,sa,NA,候,NA,NULL,NA,ra,NA,NULL,NULL,když,da,da,NULL,waato,NULL,kiam,kuigi,esi,NULL,NULL,orasi,NA,NA,NULL,NULL,ενω,ય,אחרי,जब,NULL,NULL,waktu,þegar,che,yet,NULL,NULL,NULL,ora,NULL,cum,NULL,NULL,NULL,NULL,NULL,NULL,enda,ᑕᔥ,laiin,که,fony,gdyśmy,estando,NA,NULL,NULL,NULL,kana,măcar,NULL,llig,keď,ko,NULL,markii,estando,NULL,",",NULL,ܟܕ,bagama,าเม,NA,NA,NULL,NULL,NULL,NULL,NULL,NULL
